age	education	marital-status	occupation	race	_row_id	income
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	30602	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	30796	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	30822	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	31394	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	31574	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	32165	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	32234	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	32312	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	32830	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	32923	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	33325	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	33709	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	34239	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	34256	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	34314	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	35214	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	35466	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	35624	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	36159	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	36303	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	37057	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	37630	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	37727	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	38071	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	38471	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	38599	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	39076	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	39498	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	39783	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	40101	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	40147	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	40556	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	41333	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	41966	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	42414	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	42456	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	43676	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	43971	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	44449	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	44475	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	44747	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	45154	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	45832	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	46062	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	47148	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	47519	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	47817	<=50K
17-36	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Married-spouse-absent,Widowed	Sales,Machine-op-inspct,Transport-moving,Priv-house-serv,Handlers-cleaners,Other-service,?	Black,White	46853	>50K
25-36	Assoc-voc,Assoc-acdm,HS-grad,Some-college,Bachelors,11th	Divorced,Married-spouse-absent,Widowed	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Asian-Pac-Islander	5836	<=50K
25-36	Assoc-voc,Assoc-acdm,HS-grad,Some-college,Bachelors,11th	Divorced,Married-spouse-absent,Widowed	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Asian-Pac-Islander	14514	<=50K
25-36	Assoc-voc,Assoc-acdm,HS-grad,Some-college,Bachelors,11th	Divorced,Married-spouse-absent,Widowed	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Asian-Pac-Islander	16203	<=50K
25-36	Assoc-voc,Assoc-acdm,HS-grad,Some-college,Bachelors,11th	Divorced,Married-spouse-absent,Widowed	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Asian-Pac-Islander	19207	<=50K
25-36	Assoc-voc,Assoc-acdm,HS-grad,Some-college,Bachelors,11th	Divorced,Married-spouse-absent,Widowed	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Asian-Pac-Islander	20813	<=50K
25-36	Assoc-voc,Assoc-acdm,HS-grad,Some-college,Bachelors,11th	Divorced,Married-spouse-absent,Widowed	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Asian-Pac-Islander	24110	<=50K
25-36	Assoc-voc,Assoc-acdm,HS-grad,Some-college,Bachelors,11th	Divorced,Married-spouse-absent,Widowed	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Asian-Pac-Islander	26911	<=50K
25-36	Assoc-voc,Assoc-acdm,HS-grad,Some-college,Bachelors,11th	Divorced,Married-spouse-absent,Widowed	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Asian-Pac-Islander	29492	<=50K
25-36	Assoc-voc,Assoc-acdm,HS-grad,Some-college,Bachelors,11th	Divorced,Married-spouse-absent,Widowed	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Asian-Pac-Islander	32809	<=50K
25-36	Assoc-voc,Assoc-acdm,HS-grad,Some-college,Bachelors,11th	Divorced,Married-spouse-absent,Widowed	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Asian-Pac-Islander	34790	<=50K
25-36	Assoc-voc,Assoc-acdm,HS-grad,Some-college,Bachelors,11th	Divorced,Married-spouse-absent,Widowed	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Asian-Pac-Islander	35281	<=50K
25-36	Assoc-voc,Assoc-acdm,HS-grad,Some-college,Bachelors,11th	Divorced,Married-spouse-absent,Widowed	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Asian-Pac-Islander	37722	<=50K
25-36	Assoc-voc,Assoc-acdm,HS-grad,Some-college,Bachelors,11th	Divorced,Married-spouse-absent,Widowed	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Asian-Pac-Islander	39588	<=50K
25-36	Assoc-voc,Assoc-acdm,HS-grad,Some-college,Bachelors,11th	Divorced,Married-spouse-absent,Widowed	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Asian-Pac-Islander	42033	<=50K
25-36	Assoc-voc,Assoc-acdm,HS-grad,Some-college,Bachelors,11th	Divorced,Married-spouse-absent,Widowed	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Asian-Pac-Islander	43253	<=50K
25-36	Assoc-voc,Assoc-acdm,HS-grad,Some-college,Bachelors,11th	Divorced,Married-spouse-absent,Widowed	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Asian-Pac-Islander	43527	<=50K
25-36	Assoc-voc,Assoc-acdm,HS-grad,Some-college,Bachelors,11th	Divorced,Married-spouse-absent,Widowed	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Asian-Pac-Islander	43940	<=50K
25-36	Assoc-voc,Assoc-acdm,HS-grad,Some-college,Bachelors,11th	Divorced,Married-spouse-absent,Widowed	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Asian-Pac-Islander	44085	<=50K
25-36	Assoc-voc,Assoc-acdm,HS-grad,Some-college,Bachelors,11th	Divorced,Married-spouse-absent,Widowed	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Asian-Pac-Islander	46058	<=50K
25-36	Assoc-voc,Assoc-acdm,HS-grad,Some-college,Bachelors,11th	Divorced,Married-spouse-absent,Widowed	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Asian-Pac-Islander	47573	<=50K
25-36	Assoc-voc,Assoc-acdm,HS-grad,Some-college,Bachelors,11th	Divorced,Married-spouse-absent,Widowed	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Asian-Pac-Islander	40576	>50K
21-35	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Amer-Indian-Eskimo,Other	6280	<=50K
21-35	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Amer-Indian-Eskimo,Other	8714	<=50K
21-35	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Amer-Indian-Eskimo,Other	9059	<=50K
21-35	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Amer-Indian-Eskimo,Other	9621	<=50K
21-35	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Amer-Indian-Eskimo,Other	10761	<=50K
21-35	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Amer-Indian-Eskimo,Other	11404	<=50K
21-35	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Amer-Indian-Eskimo,Other	11686	<=50K
21-35	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Amer-Indian-Eskimo,Other	12708	<=50K
21-35	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Amer-Indian-Eskimo,Other	13575	<=50K
21-35	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Amer-Indian-Eskimo,Other	14409	<=50K
21-35	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Amer-Indian-Eskimo,Other	16514	<=50K
21-35	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Amer-Indian-Eskimo,Other	17221	<=50K
21-35	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Amer-Indian-Eskimo,Other	19631	<=50K
21-35	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Amer-Indian-Eskimo,Other	20330	<=50K
21-35	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Amer-Indian-Eskimo,Other	20738	<=50K
21-35	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Amer-Indian-Eskimo,Other	21680	<=50K
21-35	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Amer-Indian-Eskimo,Other	22509	<=50K
21-35	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Amer-Indian-Eskimo,Other	24436	<=50K
21-35	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Amer-Indian-Eskimo,Other	25824	<=50K
21-35	5th-6th,Assoc-voc,Assoc-acdm,HS-grad,10th,Some-college,Bachelors,11th	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Handlers-cleaners,Farming-fishing,Other-service,Protective-serv	Amer-Indian-Eskimo,Other	30924	<=50K
